tid;class;time;latitude;longitude;gid;semantic_stop_id;semantic_move_id
199808    ;TS;48;88.7;27.5;14686;319;
199808    ;TS;54;88.9;28.3;14687;319;
199808    ;TS;60;89.1;29;14688;319;
199808    ;TS;66;89.1;29.2;14689;319;
199808    ;TS;72;89.5;30.5;14690;1068;
199808    ;TS;78;90;31;14691;;
199809    ;1 ;0;153.4;13.4;14692;1451;
199809    ;1 ;6;152.5;13.1;14693;1451;
199809    ;1 ;12;151.8;12.9;14694;1451;
199809    ;1 ;18;151;13.1;14695;1451;
199809    ;1 ;24;150.4;13.4;14696;1451;
199809    ;1 ;30;149.4;14.3;14697;1451;
199809    ;1 ;36;148.5;15.2;14698;;
199809    ;1 ;42;147.4;16;14699;1452;
199809    ;1 ;48;146.3;16.8;14700;1452;
199809    ;1 ;54;145.1;17.4;14701;1452;
199809    ;1 ;60;144.4;18.2;14702;1452;
199809    ;1 ;66;144;19;14703;1452;
199809    ;1 ;72;143.9;20;14704;;
199809    ;1 ;78;143.9;21.3;14705;1453;
199809    ;1 ;84;143.6;22.9;14706;1453;
199809    ;1 ;90;142.9;24.2;14707;1453;
199809    ;1 ;96;142.3;25.6;14708;;
199809    ;1 ;102;141.6;26.9;14709;1454;
199809    ;1 ;108;140.8;28.3;14710;1454;
199809    ;1 ;114;139.8;29.6;14711;1454;
199809    ;1 ;120;139.1;30.5;14712;1454;
199809    ;1 ;126;138.4;31.3;14713;;
199809    ;1 ;132;138;32.3;14714;1455;
199809    ;1 ;138;137.7;33.4;14715;1455;
199809    ;1 ;144;137.7;34.4;14716;1455;
199809    ;1 ;150;138.1;35.3;14717;1455;
199809    ;1 ;156;138.7;36.3;14718;1455;
199809    ;1 ;162;139.8;37.2;14719;;
199809    ;1 ;168;141.3;38.1;14720;;
199809    ;1 ;174;143.7;39.2;14721;;
199809    ;1 ;180;146.9;40.1;14722;;
199809    ;1 ;186;150.3;40.7;14723;;
199809    ;1 ;192;154.3;40.7;14724;;
199809    ;1 ;198;157.3;40.9;14725;;
199809    ;1 ;204;160.8;41.3;14726;;
199809    ;1 ;210;164.5;41.5;14727;;
199810    ;2 ;0;162.6;9.6;14728;2210;
199810    ;2 ;6;161.8;10.5;14729;2210;
199810    ;2 ;12;160.6;11;14730;2210;
199810    ;2 ;18;159.3;11.5;14731;2210;
199810    ;2 ;24;157.8;12.1;14732;;
199810    ;2 ;30;156.2;12.7;14733;2211;
199810    ;2 ;36;154.8;13.1;14734;2211;
199810    ;2 ;42;153.3;13.6;14735;2211;
199810    ;2 ;48;151.9;14.1;14736;2211;
199810    ;2 ;54;150.5;14.5;14737;;
199810    ;2 ;60;149.2;15;14738;2212;
199810    ;2 ;66;147.9;15.4;14739;2212;
199810    ;2 ;72;146.6;15.9;14740;2212;
199810    ;2 ;78;145.6;16.4;14741;2212;
199810    ;2 ;84;144.6;17;14742;;
199810    ;2 ;90;143.7;17.5;14743;2213;
199810    ;2 ;96;142.8;18;14744;2213;
199810    ;2 ;102;142.1;18.6;14745;2213;
199810    ;2 ;108;141.4;19.3;14746;2213;
199810    ;2 ;114;140.6;20;14747;2213;
199810    ;2 ;120;140;20.8;14748;2213;
199810    ;2 ;126;139.4;21.6;14749;;
199810    ;2 ;132;138.8;22.4;14750;2214;
199810    ;2 ;138;138.4;23.4;14751;2214;
199810    ;2 ;144;138;24.4;14752;2214;
199810    ;2 ;150;138.2;25.6;14753;2214;
199810    ;2 ;156;138.5;27.1;14754;;
199810    ;2 ;162;138.8;28.8;14755;2215;
199810    ;2 ;168;139.3;30.6;14756;2215;
199810    ;2 ;174;140.4;32.3;14757;2215;
199810    ;2 ;180;141.6;33.8;14758;;
199810    ;2 ;186;142.8;35;14759;2216;
199810    ;2 ;192;143.8;35.8;14760;2216;
199810    ;2 ;198;144.7;36.2;14761;2216;
199810    ;2 ;204;145.4;36.6;14762;2216;
199810    ;2 ;210;146.6;36.9;14763;2216;
199810    ;2 ;216;147.9;37.2;14764;;
199810    ;2 ;222;149.3;37.6;14765;2217;
199810    ;2 ;228;150.6;38;14766;2217;
199810    ;2 ;234;152;38.2;14767;2217;
199810    ;2 ;240;153.7;38.3;14768;;
199810    ;2 ;246;155.5;38.5;14769;2218;
199810    ;2 ;252;157.5;38.7;14770;2218;
199810    ;2 ;258;159;38.8;14771;2218;
199810    ;2 ;264;160.5;38.9;14772;;
199810    ;2 ;270;161.8;39;14773;2219;
199810    ;2 ;276;163.2;39;14774;2219;
199810    ;2 ;282;164.5;39;14775;2219;
199810    ;2 ;288;165.7;39;14776;2219;
199810    ;2 ;294;167;39;14777;;
199810    ;2 ;300;169;39;14778;;
199810    ;2 ;306;171;39.1;14779;;
199810    ;2 ;312;173;39.3;14780;;
199810    ;2 ;318;175;39.5;14781;;
199811    ;2 ;0;114.6;33.3;14782;;
199811    ;2 ;6;117.2;33.2;14783;;
199811    ;2 ;12;119.3;33.2;14784;;
199811    ;2 ;18;120.8;32.9;14785;1815;
199811    ;2 ;24;121.9;32.5;14786;1815;
199811    ;2 ;30;122.8;32;14787;1815;
199811    ;2 ;36;123.8;31.4;14788;1815;
199811    ;2 ;42;124.9;30.8;14789;1815;
199811    ;2 ;48;126;30.4;14790;;
199811    ;2 ;54;127.1;30.3;14791;1816;
199811    ;2 ;60;128.2;30.5;14792;1816;
199811    ;2 ;66;129;31.1;14793;1816;
199811    ;2 ;72;130.1;31.8;14794;1816;
199811    ;2 ;78;131.2;32.6;14795;;
199811    ;2 ;84;132.7;33.9;14796;;
199811    ;2 ;90;134.8;35.5;14797;;
199811    ;2 ;96;137.5;37.4;14798;;
199811    ;2 ;102;141;39.1;14799;;
199811    ;2 ;108;145.3;40.4;14800;;
199811    ;2 ;114;150;41.5;14801;;
199811    ;2 ;120;155;42;14802;;
199811    ;2 ;126;160;43;14803;;
199811    ;2 ;132;164;46;14804;;
199811    ;2 ;138;166;48;14805;;
199811    ;2 ;144;169;49;14806;;
199811    ;2 ;150;172;49;14807;;
199812    ;1 ;0;133.6;13.9;14808;324;
199812    ;1 ;6;132.9;14.2;14809;324;
199812    ;1 ;12;132.2;14.8;14810;324;
199812    ;1 ;18;131.5;15.7;14811;324;
199812    ;1 ;24;130.8;16.5;14812;324;
199812    ;1 ;30;130.7;17.1;14813;324;
199812    ;1 ;36;131.1;17.6;14814;324;
199812    ;1 ;42;131.5;18.2;14815;324;
199812    ;1 ;48;132;18.9;14816;324;
199812    ;1 ;54;132.5;19.6;14817;;
199812    ;1 ;60;133.4;20.4;14818;;
199812    ;1 ;66;134.7;21.5;14819;;
199812    ;1 ;72;136.1;22.9;14820;;
199812    ;1 ;78;137.9;24.6;14821;;
199812    ;1 ;84;139.9;26.9;14822;;
199812    ;1 ;90;141.4;29.6;14823;;
199812    ;1 ;96;142.2;32.9;14824;;
199812    ;1 ;102;142.1;36.8;14825;;
199812    ;1 ;108;141.3;41.6;14826;;
199812    ;1 ;114;140.7;47.1;14827;;
199812    ;1 ;120;148;52.1;14828;;
199813    ;5 ;0;103.9;11.6;14829;59;
199813    ;5 ;6;102.9;11.9;14830;59;
199813    ;5 ;12;102.1;12;14831;59;
199813    ;5 ;18;102.1;11.6;14832;59;
199813    ;5 ;24;102.4;11.8;14833;59;
199813    ;5 ;30;102.4;12.2;14834;59;
199813    ;5 ;36;102.2;12.5;14835;59;
199813    ;5 ;42;102;12.9;14836;59;
199813    ;5 ;48;102.1;13.4;14837;59;
199813    ;5 ;54;102.2;13.9;14838;59;
199813    ;5 ;60;102.1;14.5;14839;263;
199813    ;5 ;66;101.9;15;14840;60;
199813    ;5 ;72;101.6;15.5;14841;60;
199813    ;5 ;78;101.1;16;14842;60;
199813    ;5 ;84;100.4;16.2;14843;60;
199813    ;5 ;90;99.7;16.4;14844;60;
199813    ;5 ;96;99;16.4;14845;264;
199813    ;5 ;102;98.2;16.4;14846;61;
199813    ;5 ;108;97.4;16.6;14847;61;
199813    ;5 ;114;96.9;16.9;14848;61;
199813    ;5 ;120;96.2;17.2;14849;61;
199813    ;5 ;126;95.6;17.3;14850;61;
199813    ;5 ;132;95;17.1;14851;61;
199813    ;5 ;138;94.6;16.9;14852;61;
199813    ;5 ;144;94.4;16.6;14853;61;
199813    ;5 ;150;94.4;16.3;14854;61;
199813    ;5 ;156;94.4;16.3;14855;264;
199813    ;5 ;162;94.3;16.3;14856;62;
199813    ;5 ;168;94.2;16.2;14857;62;
199813    ;5 ;174;94.2;16.1;14858;62;
199813    ;5 ;180;94.3;15.9;14859;62;
199813    ;5 ;186;94.4;15.8;14860;62;
199813    ;5 ;192;94.3;15.6;14861;62;
199813    ;5 ;198;94.1;15.4;14862;62;
199813    ;5 ;204;93.9;15.2;14863;62;
199813    ;5 ;210;93.5;14.9;14864;62;
199813    ;5 ;216;93;14.7;14865;62;
199813    ;5 ;222;92.3;14.5;14866;62;
199813    ;5 ;228;91.5;14.5;14867;62;
199813    ;5 ;234;90.8;14.6;14868;265;
199813    ;5 ;240;90;14.6;14869;265;
199813    ;5 ;246;89.2;14.7;14870;265;
199813    ;5 ;252;88.5;14.9;14871;265;
199813    ;5 ;258;87.8;15.5;14872;;
199813    ;5 ;264;87.3;16.3;14873;266;
199813    ;5 ;270;86.9;17.1;14874;63;
199813    ;5 ;276;86.6;17.9;14875;63;
199813    ;5 ;282;86.3;18.7;14876;63;
199813    ;5 ;288;86.6;19.2;14877;63;
199813    ;5 ;294;87.3;19.3;14878;63;
199813    ;5 ;300;87.9;19.4;14879;63;
199813    ;5 ;306;88.6;19.6;14880;63;
199813    ;5 ;312;89.4;20;14881;266;
199813    ;5 ;318;90.4;20.8;14882;;
199813    ;5 ;324;91.8;21.8;14883;;
199813    ;5 ;330;93.5;23.3;14884;;
199813    ;5 ;336;95.2;24.8;14885;;
199813    ;5 ;342;96.9;25.6;14886;;
199813    ;5 ;348;98.7;26.6;14887;;
199813    ;5 ;354;101.7;27.5;14888;;
199813    ;5 ;360;105;30;14889;;
199813    ;5 ;366;108;32.5;14890;;
199813    ;5 ;372;112;35;14891;;
199813    ;5 ;378;117;37;14892;;
199813    ;5 ;384;122;39;14893;;
199813    ;5 ;390;127;41;14894;;
199813    ;5 ;396;132.5;42.5;14895;;
199813    ;5 ;402;138;44.5;14896;;
199813    ;5 ;408;143.5;46.5;14897;;
199813    ;5 ;414;149;48.5;14898;;
199813    ;5 ;420;155;50;14899;;
199813    ;5 ;426;159.5;53.5;14900;;
199813    ;5 ;432;165.5;55.5;14901;;
199813    ;5 ;438;169.5;58;14902;;
199813    ;5 ;444;170;61;14903;;
199813    ;5 ;450;175;63.5;14904;;
199814    ;1 ;0;152;28.3;14905;1162;
199814    ;1 ;6;150.9;27.9;14906;1162;
199814    ;1 ;12;149.9;27.5;14907;1162;
199814    ;1 ;18;148.9;27.2;14908;1162;
199814    ;1 ;24;148;26.9;14909;1162;
199814    ;1 ;30;147.1;26.6;14910;;
199814    ;1 ;36;146.3;26.3;14911;1163;
199814    ;1 ;42;145.4;26;14912;1163;
199814    ;1 ;48;144.6;25.7;14913;1163;
199814    ;1 ;54;143.6;25.5;14914;1163;
199814    ;1 ;60;142.7;25.3;14915;1163;
199814    ;1 ;66;141.7;25.2;14916;1163;
199814    ;1 ;72;140.8;25.2;14917;;
199814    ;1 ;78;139.7;25.3;14918;1164;
199814    ;1 ;84;138.3;25.4;14919;1164;
199814    ;1 ;90;137;25.6;14920;1164;
199814    ;1 ;96;135.9;25.8;14921;1164;
199814    ;1 ;102;134.7;26.3;14922;;
199814    ;1 ;108;133.8;27.1;14923;1165;
199814    ;1 ;114;133.4;28;14924;1165;
199814    ;1 ;120;133.5;28.8;14925;1165;
199814    ;1 ;126;134.1;30;14926;1165;
199814    ;1 ;132;135.1;31;14927;1165;
199814    ;1 ;138;136.2;31.8;14928;;
199814    ;1 ;144;137.4;32.6;14929;1166;
199814    ;1 ;150;138.3;33.1;14930;1166;
199814    ;1 ;156;139.5;33.8;14931;1166;
199814    ;1 ;162;140.7;34.3;14932;1166;
199814    ;1 ;168;142.1;35.1;14933;;
199814    ;1 ;174;144.5;37;14934;;
199814    ;1 ;180;146;40.4;14935;;
199814    ;1 ;186;146;43;14936;;
199814    ;1 ;192;145.5;47;14937;;
199814    ;1 ;198;144.5;49.5;14938;;
199814    ;1 ;204;143;52;14939;;
199901    ;TS;0;121.9;27.1;14940;84;
199901    ;TS;6;122.6;27.7;14941;84;
199901    ;TS;12;122.7;28.1;14942;84;
199901    ;TS;18;122.7;28.3;14943;84;
199901    ;TS;24;122.6;28.5;14944;84;
199901    ;TS;30;122.5;28.8;14945;84;
199901    ;TS;36;122.2;29;14946;84;
199901    ;TS;42;121.8;29.1;14947;84;
199901    ;TS;48;121.3;29.1;14948;84;
199901    ;TS;54;120.8;29.1;14949;84;
199901    ;TS;60;120.2;29.2;14950;84;
199901    ;TS;66;119.6;29.3;14951;84;
199901    ;TS;72;119.3;29.6;14952;325;
199901    ;TS;78;118.9;29.8;14953;85;
199901    ;TS;84;118.5;29.7;14954;85;
199901    ;TS;90;118.7;29.6;14955;85;
199901    ;TS;96;118.6;29.9;14956;85;
199901    ;TS;102;118.3;30;14957;85;
199901    ;TS;108;118;30.3;14958;85;
199901    ;TS;114;117.7;30.8;14959;85;
199901    ;TS;120;117.5;31.3;14960;85;
199901    ;TS;126;117.2;31.8;14961;85;
199901    ;TS;132;117;32.5;14962;326;
199901    ;TS;138;117;33.4;14963;326;
199901    ;TS;144;117.7;34.4;14964;326;
199901    ;TS;150;118.4;35.4;14965;;
199902    ;4 ;0;85.6;19.5;14966;16;
199902    ;4 ;6;85.5;19.5;14967;16;
199902    ;4 ;12;85.4;19.6;14968;16;
199902    ;4 ;18;85.4;19.7;14969;16;
199902    ;4 ;24;85.3;19.8;14970;16;
199902    ;4 ;30;85.3;19.8;14971;16;
199902    ;4 ;36;85.4;20;14972;16;
199902    ;4 ;42;85.5;20.4;14973;16;
199902    ;4 ;48;85.6;21.2;14974;16;
199902    ;4 ;54;85.5;21.9;14975;16;
199902    ;4 ;60;85.3;22.5;14976;16;
199902    ;4 ;66;85.1;23.1;14977;81;
199902    ;4 ;72;85;23.8;14978;81;
199902    ;4 ;78;84.9;24.7;14979;;
199902    ;4 ;84;84.5;25.5;14980;82;
199902    ;4 ;90;83.9;26.2;14981;82;
199902    ;4 ;96;83.2;26.6;14982;82;
199902    ;4 ;102;82.6;26.9;14983;17;
199902    ;4 ;108;82.1;27;14984;17;
199902    ;4 ;114;81.7;27.3;14985;17;
199902    ;4 ;120;81.2;27.6;14986;17;
199902    ;4 ;126;80.5;28;14987;17;
199902    ;4 ;132;79.6;28;14988;;
199902    ;4 ;138;78.7;27.8;14989;;
199902    ;4 ;144;77.9;27.7;14990;;
199902    ;4 ;150;77;27.6;14991;;
199903    ;4 ;0;161.1;13.5;14992;2238;
199903    ;4 ;6;159.7;13.8;14993;2238;
199903    ;4 ;12;158.5;13.9;14994;2238;
199903    ;4 ;18;157.5;13.8;14995;2238;
199903    ;4 ;24;156.6;13.7;14996;2238;
199903    ;4 ;30;155.7;13.6;14997;;
199903    ;4 ;36;154.6;13.5;14998;2239;
199903    ;4 ;42;153.4;13.6;14999;2239;
199903    ;4 ;48;152.3;13.6;15000;2239;
199903    ;4 ;54;151.2;13.8;15001;2239;
199903    ;4 ;60;150.3;13.9;15002;2239;
199903    ;4 ;66;149.2;14.1;15003;;
199903    ;4 ;72;148.3;14.2;15004;669;
199903    ;4 ;78;147.7;14.4;15005;669;
199903    ;4 ;84;147.3;14.5;15006;669;
199903    ;4 ;90;146.9;14.6;15007;669;
199903    ;4 ;96;146.1;14.9;15008;669;
199903    ;4 ;102;145.1;15.3;15009;2240;
199903    ;4 ;108;144.1;15.7;15010;2240;
199903    ;4 ;114;143.1;16.1;15011;;
199903    ;4 ;120;142;16.6;15012;2241;
199903    ;4 ;126;140.8;16.9;15013;2241;
199903    ;4 ;132;139.4;17.2;15014;2241;
199903    ;4 ;138;137.8;17.5;15015;2241;
199903    ;4 ;144;136.4;17.8;15016;;
199903    ;4 ;150;135.2;18.4;15017;2242;
199903    ;4 ;156;134.1;19.3;15018;2242;
199903    ;4 ;162;132.9;20.4;15019;2242;
199903    ;4 ;168;131.8;21.7;15020;;
199903    ;4 ;174;130.5;22.9;15021;2243;
199903    ;4 ;180;129.2;24.2;15022;2243;
199903    ;4 ;186;128;25.4;15023;2243;
199903    ;4 ;192;126.9;26.4;15024;;
199903    ;4 ;198;125.7;27.2;15025;2244;
199903    ;4 ;204;124.6;27.8;15026;2244;
199903    ;4 ;210;123.8;28.3;15027;2244;
199903    ;4 ;216;123.1;28.7;15028;2244;
199903    ;4 ;222;122.5;29.3;15029;2244;
199903    ;4 ;228;122;30.1;15030;2244;
199903    ;4 ;234;121.5;30.8;15031;2244;
199903    ;4 ;240;121.6;31.5;15032;;
199903    ;4 ;246;121.6;32.3;15033;2245;
199903    ;4 ;252;121.8;33.1;15034;2245;
199903    ;4 ;258;122.6;33.8;15035;2245;
199903    ;4 ;264;123.7;34.3;15036;2245;
199903    ;4 ;270;124.5;34.7;15037;2245;
199903    ;4 ;276;125.1;35.3;15038;2245;
199903    ;4 ;282;125.8;36.1;15039;;
199903    ;4 ;288;127.4;37;15040;;
199903    ;4 ;294;129.4;38.2;15041;;
199903    ;4 ;300;131.8;40.4;15042;;
199904    ;2 ;0;112.3;21.5;15043;2284;
199904    ;2 ;6;111.1;22;15044;2284;
199904    ;2 ;12;110;22.4;15045;2284;
199904    ;2 ;18;109.1;22.7;15046;2284;
199904    ;2 ;24;108.5;22.8;15047;678;
199904    ;2 ;30;108.1;23;15048;678;
199904    ;2 ;36;107.9;23.2;15049;678;
199904    ;2 ;42;107.7;23.4;15050;678;
199904    ;2 ;48;107.5;23.6;15051;678;
199904    ;2 ;54;106.9;23.8;15052;678;
199904    ;2 ;60;106.4;24.1;15053;678;
199904    ;2 ;66;106;24.4;15054;678;
199904    ;2 ;72;105.6;24.8;15055;2285;
199904    ;2 ;78;105;25.2;15056;679;
199904    ;2 ;84;104.5;25.6;15057;679;
199904    ;2 ;90;104.1;25.9;15058;679;
199904    ;2 ;96;103.8;26.1;15059;679;
199904    ;2 ;102;103.3;26.5;15060;679;
199904    ;2 ;108;103;27.1;15061;679;
199904    ;2 ;114;102.7;27.7;15062;2285;
199904    ;2 ;120;102.3;28.3;15063;;
199904    ;2 ;126;102.1;29;15064;2286;
199904    ;2 ;132;101.6;29.9;15065;2286;
199904    ;2 ;138;101.6;30.8;15066;2286;
199904    ;2 ;144;101.9;31.9;15067;2286;
199904    ;2 ;150;102.4;32.8;15068;2286;
199904    ;2 ;156;103.5;33.6;15069;;
199904    ;2 ;162;105.2;34.3;15070;2287;
199904    ;2 ;168;106.4;34.9;15071;680;
199904    ;2 ;174;107.1;35.1;15072;680;
199904    ;2 ;180;107.2;35.2;15073;680;
199904    ;2 ;186;106.7;35.1;15074;680;
199904    ;2 ;192;106.4;35.2;15075;680;
199904    ;2 ;198;106.6;35;15076;680;
199904    ;2 ;204;106.5;35.4;15077;680;
199904    ;2 ;210;106.2;35.5;15078;680;
199904    ;2 ;216;106.3;35.4;15079;680;
199904    ;2 ;222;106.4;35.2;15080;680;
199904    ;2 ;228;106.3;35.1;15081;680;
199904    ;2 ;234;106.1;34.8;15082;680;
199904    ;2 ;240;106;34.2;15083;680;
199904    ;2 ;246;105.9;33.6;15084;680;
199904    ;2 ;252;106.1;33.2;15085;680;
199904    ;2 ;258;106.2;33;15086;680;
199904    ;2 ;264;106;33.1;15087;680;
199904    ;2 ;270;105.5;33.3;15088;680;
199904    ;2 ;276;104.7;33.9;15089;680;
199904    ;2 ;282;104;34.5;15090;680;
199904    ;2 ;288;103.2;35;15091;2287;
199904    ;2 ;294;102.3;35.5;15092;681;
199904    ;2 ;300;101.2;36.1;15093;681;
199904    ;2 ;306;100.6;36.2;15094;681;
199904    ;2 ;312;100.1;36.2;15095;681;
199904    ;2 ;318;99.9;36.4;15096;681;
199904    ;2 ;324;100.1;37;15097;681;
199904    ;2 ;330;100.5;37.7;15098;681;
199904    ;2 ;336;101.5;38.5;15099;;
199904    ;2 ;342;103;40.8;15100;2288;
199904    ;2 ;348;102.3;42.7;15101;2288;
199904    ;2 ;354;102.3;43.5;15102;2288;
199904    ;2 ;360;103.5;43.5;15103;2288;
199904    ;2 ;366;104.2;44;15104;2288;
199904    ;2 ;372;105.2;44.9;15105;2288;
199904    ;2 ;378;104.4;45.5;15106;;
199905    ;TS;0;126.4;11.5;15107;406;
199905    ;TS;6;126.2;11.5;15108;406;
199905    ;TS;12;126.1;11.6;15109;406;
199905    ;TS;18;126.1;12.1;15110;406;
199905    ;TS;24;125.8;12.6;15111;406;
199905    ;TS;30;125.2;12.8;15112;406;
199905    ;TS;36;124.8;13.2;15113;406;
199905    ;TS;42;124.3;13.8;15114;406;
199905    ;TS;48;123.8;14.3;15115;1358;
199905    ;TS;54;123.4;15;15116;1358;
199905    ;TS;60;123;15.8;15117;;
199905    ;TS;66;122.9;17;15118;1359;
199905    ;TS;72;123;18;15119;1359;
199905    ;TS;78;123;19;15120;1359;
199905    ;TS;84;123;20;15121;1359;
199905    ;TS;90;123.4;21.1;15122;1359;
199905    ;TS;96;123.3;22.4;15123;;
199905    ;TS;102;123.3;23.8;15124;;
199906    ;4 ;0;134.4;14.6;15125;1760;
199906    ;4 ;6;133.1;15;15126;1760;
199906    ;4 ;12;131.8;15.3;15127;1760;
199906    ;4 ;18;130.4;15.8;15128;1760;
199906    ;4 ;24;128.9;16.3;15129;;
199906    ;4 ;30;127.4;16.7;15130;1761;
199906    ;4 ;36;126.1;17.1;15131;1761;
199906    ;4 ;42;124.9;17.3;15132;1761;
199906    ;4 ;48;123.7;17.9;15133;1761;
199906    ;4 ;54;122.8;18.3;15134;1761;
199906    ;4 ;60;121.8;18.6;15135;;
199906    ;4 ;66;121.2;19.3;15136;1762;
199906    ;4 ;72;120.4;20.2;15137;1762;
199906    ;4 ;78;119.6;20.8;15138;1762;
199906    ;4 ;84;118.9;21.4;15139;1762;
199906    ;4 ;90;118;21.9;15140;1762;
199906    ;4 ;96;117;22.5;15141;;
199906    ;4 ;102;115.9;22.7;15142;1763;
199906    ;4 ;108;114.8;22.8;15143;1763;
199906    ;4 ;114;113.8;23;15144;1763;
199906    ;4 ;120;112.6;23.2;15145;1763;
199906    ;4 ;126;111.3;23.4;15146;1763;
199906    ;4 ;132;110;23.6;15147;;
199906    ;4 ;138;108.6;23.9;15148;1764;
199906    ;4 ;144;107.1;24.1;15149;1764;
199906    ;4 ;150;106;24.5;15150;1764;
199906    ;4 ;156;104.7;24.9;15151;1764;
199906    ;4 ;162;103.7;25.4;15152;;
199906    ;4 ;168;103;26.1;15153;1765;
199906    ;4 ;174;102.3;27.1;15154;1765;
199906    ;4 ;180;101.5;28.2;15155;1765;
199906    ;4 ;186;101.1;29.3;15156;1765;
199906    ;4 ;192;100.9;30.6;15157;;
199906    ;4 ;198;101.3;32.1;15158;;
199906    ;4 ;204;102;33.7;15159;;
199906    ;4 ;210;103.2;35.7;15160;;
199906    ;4 ;216;104.7;38;15161;;
199906    ;4 ;222;106.5;40.6;15162;;
199906    ;4 ;228;107.9;42.1;15163;;
199906    ;4 ;234;109.4;43.3;15164;1766;
199906    ;4 ;240;111.1;44.2;15165;1766;
199906    ;4 ;246;112.7;44.8;15166;1766;
199906    ;4 ;252;114.5;45.4;15167;;
199906    ;4 ;258;117;46.6;15168;;
199906    ;4 ;264;120.7;47.7;15169;;
199906    ;4 ;270;123.7;48;15170;;
199906    ;4 ;276;127.5;48.5;15171;;
199906    ;4 ;282;132;49.5;15172;;
199907    ;4 ;0;155.8;12.6;15173;898;
199907    ;4 ;6;153.9;12.9;15174;898;
199907    ;4 ;12;152;13.3;15175;898;
199907    ;4 ;18;150.2;13.8;15176;;
199907    ;4 ;24;148.1;14.2;15177;899;
199907    ;4 ;30;146.2;14.8;15178;899;
199907    ;4 ;36;144.4;15.1;15179;899;
199907    ;4 ;42;142.7;15.4;15180;;
199907    ;4 ;48;140.8;15.9;15181;900;
199907    ;4 ;54;139.2;16.1;15182;900;
199907    ;4 ;60;137.8;16.3;15183;900;
199907    ;4 ;66;136.5;16.6;15184;900;
199907    ;4 ;72;135.4;16.8;15185;;
199907    ;4 ;78;134.2;17.1;15186;901;
199907    ;4 ;84;133.1;17.2;15187;901;
199907    ;4 ;90;132.1;17.4;15188;901;
199907    ;4 ;96;131.1;17.5;15189;901;
199907    ;4 ;102;130;17.7;15190;901;
199907    ;4 ;108;129.2;17.8;15191;901;
199907    ;4 ;114;128.3;18;15192;;
199907    ;4 ;120;127.4;18.2;15193;902;
199907    ;4 ;126;126.6;18.6;15194;902;
199907    ;4 ;132;125.8;19;15195;902;
199907    ;4 ;138;125;19.4;15196;902;
199907    ;4 ;144;124.3;19.9;15197;902;
199907    ;4 ;150;123.7;20.4;15198;253;
199907    ;4 ;156;123.2;20.9;15199;253;
199907    ;4 ;162;122.9;21.6;15200;253;
199907    ;4 ;168;122.6;22.2;15201;253;
199907    ;4 ;174;122.2;22.8;15202;253;
199907    ;4 ;180;121.9;23.4;15203;903;
199907    ;4 ;186;121.3;24.1;15204;903;
199907    ;4 ;192;120.8;24.7;15205;903;
199907    ;4 ;198;120;25.5;15206;903;
199907    ;4 ;204;119.3;26.2;15207;;
199907    ;4 ;210;118.6;26.8;15208;904;
199907    ;4 ;216;117.6;27.6;15209;904;
199907    ;4 ;222;117.3;28.3;15210;904;
199907    ;4 ;228;117.1;29.2;15211;904;
199907    ;4 ;234;117.2;30.1;15212;904;
199907    ;4 ;240;117.4;31.3;15213;904;
199907    ;4 ;246;117.9;32.7;15214;;
199907    ;4 ;252;118.8;34.3;15215;;
199907    ;4 ;258;119.6;36.2;15216;;
199907    ;4 ;264;120.6;38.1;15217;;
199907    ;4 ;270;122.1;40.3;15218;;
199907    ;4 ;276;124.4;42.2;15219;;
199907    ;4 ;282;125.5;44.6;15220;;
199907    ;4 ;288;128.1;46.6;15221;;
199908    ;TS;0;92.2;25;15222;337;
199908    ;TS;6;92.2;25.5;15223;337;
199908    ;TS;12;92.2;26;15224;337;
199908    ;TS;18;92.6;26.3;15225;337;
199908    ;TS;24;93.1;26.6;15226;337;
199908    ;TS;30;93.7;27;15227;337;
199908    ;TS;36;94.5;27;15228;337;
199908    ;TS;42;95.4;27.1;15229;1113;
199908    ;TS;48;96.1;26.5;15230;1113;
199908    ;TS;54;97.2;26;15231;;
199908    ;TS;60;98.5;25.9;15232;;
199908    ;TS;66;101.4;26.9;15233;;
199909    ;2 ;0;98;15.9;15234;68;
199909    ;2 ;6;97;16.4;15235;68;
199909    ;2 ;12;96.8;16.7;15236;68;
199909    ;2 ;18;96.7;17.3;15237;68;
199909    ;2 ;24;96.6;18.5;15238;68;
199909    ;2 ;30;96.4;19.8;15239;15;
199909    ;2 ;36;96.4;20.7;15240;15;
199909    ;2 ;42;96.4;21;15241;15;
199909    ;2 ;48;97.1;21.3;15242;15;
199909    ;2 ;54;97.6;22.4;15243;15;
199909    ;2 ;60;97.4;23.1;15244;69;
199909    ;2 ;66;97.8;23.8;15245;69;
199909    ;2 ;72;98.2;24.4;15246;69;
199909    ;2 ;78;98.7;25.1;15247;69;
199909    ;2 ;84;99.4;26.1;15248;69;
199909    ;2 ;90;99.8;27;15249;69;
199909    ;2 ;96;99.9;27.8;15250;;
199909    ;2 ;102;100.1;28.6;15251;70;
199909    ;2 ;108;100.2;29.4;15252;70;
199909    ;2 ;114;100.2;30.2;15253;70;
199909    ;2 ;120;100.3;31.2;15254;70;
199909    ;2 ;126;101;32.2;15255;70;
199909    ;2 ;132;102.6;33.4;15256;;
199909    ;2 ;138;104.8;34.8;15257;;
